Resource|Type|File|http://purl.org/coscine/terms/sfb1394#acquiredIons|http://purl.org/coscine/terms/sfb1394#affiliation|http://purl.org/coscine/terms/sfb1394#aliasID|http://purl.org/coscine/terms/sfb1394#annularMillingParameters|http://purl.org/coscine/terms/sfb1394#baseTemperature|http://purl.org/coscine/terms/sfb1394#comments|http://purl.org/coscine/terms/sfb1394#detectionRate|http://purl.org/coscine/terms/sfb1394#laserPulseEnergy|http://purl.org/coscine/terms/sfb1394#lift-outRegion|http://purl.org/coscine/terms/sfb1394#lowVoltageCleaning|http://purl.org/coscine/terms/sfb1394#measurementDateTime|http://purl.org/coscine/terms/sfb1394#mode|http://purl.org/coscine/terms/sfb1394#operator|http://purl.org/coscine/terms/sfb1394#parentSampleId|http://purl.org/coscine/terms/sfb1394#pre-treatment|http://purl.org/coscine/terms/sfb1394#pulseFrequency|http://purl.org/coscine/terms/sfb1394#runTime|http://purl.org/coscine/terms/sfb1394#shankAngle|http://purl.org/coscine/terms/sfb1394#specimenApexRadius|http://purl.org/coscine/terms/sfb1394#startVoltage|http://purl.org/coscine/terms/sfb1394#stopVoltage|http://purl.org/dc/terms/created|http://purl.org/dc/terms/creator|http://purl.org/dc/terms/identifier|http://purl.org/dc/terms/isPartOf|http://purl.org/dc/terms/isReferencedBy|http://purl.org/dc/terms/modified|http://purl.org/dc/terms/title|http://purl.org/fdp/fdp-o#isMetadataOf|http://www.purl.org/net/CSMD/4.0#investigation_instrument|http://www.purl.org/net/CSMD/4.0#investigation_sample|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/ns/prov#generatedAtTime|http://www.w3.org/ns/prov#wasRevisionOfNode
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1_a_2_Wassili_Al_98kIons.BMP||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1_a_2_Wassili_Al_98kIons_iso3%25.BMP||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1_a_2_Wassili_Ca_19kIons.BMP||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1_a_2_Wassili_Ca_19kIons_iso3%25.BMP||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1_a_2_Wassili_Cyl1.BMP||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1_a_2_Wassili_Cyl2.BMP||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1_a_2_Wassili_Cyl3.BMP||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1_a_2_Wassili_Cyl4.BMP||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1_a_2_Wassili_Ga_200kIons.BMP||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1_a_2_Wassili_H_iso2%25.BMP||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1_a_2_Wassili_Mg2O_48kIons.BMP||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1_a_2_Wassili_Mg2O_48kIons_O_iso3%25.BMP||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1_a_2_Wassili_Mg_200kIons.BMP||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1_a_2_Wassili_Mg_200kIons_iso99%25.BMP||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1_a_2_Wassili_Scale.BMP||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1a_2_Wassili-v01-clip-bulk.csv||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1a_2_Wassili-v01-clip-hist.vad||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1a_2_Wassili-v01-clip_Al_Prox_iso3%25.csv||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1a_2_Wassili-v01-clip_Ca_Prox_iso3%25.csv||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1a_2_Wassili-v01-clip_Cyl1.csv||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1a_2_Wassili-v01-clip_Cyl2.csv||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1a_2_Wassili-v01-clip_Cyl3.csv||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1a_2_Wassili-v01-clip_Cyl4.csv||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1a_2_Wassili-v01-clip_H_Prox_iso2%25.csv||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1a_2_Wassili-v01-clip_MassSpec.csv||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1a_2_Wassili-v01-clip_Mg_Prox_iso99%25.csv||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2FR68_06901_S1a_2_Wassili-v01-clip_O_Prox_iso3%25.csv||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2Fdefault.analysis||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
5CB95E46-B564-429C-BFE4-F2817914C66D|RDS|https://hdl.handle.net/21.11102/5cb95e46-b564-429c-bfe4-f2817914c66d@path=%2Fdefault.jpg||||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA||||||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|||||12|65|||2021-04-23|Gönenc Fidanboy|R68_0691||||||LEAP4000XHR_5068|210423_C168_Deborah_3:M-26|||
61A7F5B1-2CB0-48C0-833F-A7B88F8DB7E7|RDS|https://hdl.handle.net/21.11102/61a7f5b1-2cb0-48c0-833f-a7b88f8db7e7@path=%2FR68_07267_Al200K.PNG|132,6|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0,5|100||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|R68_07267||125|60,8 h|15|30||5,626|2020-10-11|Deborah Neuß|R68_07267||||||LEAP4000XHR_5068|211021_C179_Deborah8:M-25|||
61A7F5B1-2CB0-48C0-833F-A7B88F8DB7E7|RDS|https://hdl.handle.net/21.11102/61a7f5b1-2cb0-48c0-833f-a7b88f8db7e7@path=%2FR68_07267_Ca5K.PNG|132,6|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0,5|100||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|R68_07267||125|60,8 h|15|30||5,626|2020-10-11|Deborah Neuß|R68_07267||||||LEAP4000XHR_5068|211021_C179_Deborah8:M-25|||
61A7F5B1-2CB0-48C0-833F-A7B88F8DB7E7|RDS|https://hdl.handle.net/21.11102/61a7f5b1-2cb0-48c0-833f-a7b88f8db7e7@path=%2FR68_07267_Mg200K.PNG|132,6|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0,5|100||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|R68_07267||125|60,8 h|15|30||5,626|2020-10-11|Deborah Neuß|R68_07267||||||LEAP4000XHR_5068|211021_C179_Deborah8:M-25|||
61A7F5B1-2CB0-48C0-833F-A7B88F8DB7E7|RDS|https://hdl.handle.net/21.11102/61a7f5b1-2cb0-48c0-833f-a7b88f8db7e7@path=%2FR68_07267_Recon1_Al_200K.tiff|132,6|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0,5|100||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|R68_07267||125|60,8 h|15|30||5,626|2020-10-11|Deborah Neuß|R68_07267||||||LEAP4000XHR_5068|211021_C179_Deborah8:M-25|||
61A7F5B1-2CB0-48C0-833F-A7B88F8DB7E7|RDS|https://hdl.handle.net/21.11102/61a7f5b1-2cb0-48c0-833f-a7b88f8db7e7@path=%2FR68_07267_Recon1_BulkComp.csv|132,6|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0,5|100||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|R68_07267||125|60,8 h|15|30||5,626|2020-10-11|Deborah Neuß|R68_07267||||||LEAP4000XHR_5068|211021_C179_Deborah8:M-25|||
61A7F5B1-2CB0-48C0-833F-A7B88F8DB7E7|RDS|https://hdl.handle.net/21.11102/61a7f5b1-2cb0-48c0-833f-a7b88f8db7e7@path=%2FR68_07267_Recon1_Ca_5K.tiff|132,6|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0,5|100||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|R68_07267||125|60,8 h|15|30||5,626|2020-10-11|Deborah Neuß|R68_07267||||||LEAP4000XHR_5068|211021_C179_Deborah8:M-25|||
61A7F5B1-2CB0-48C0-833F-A7B88F8DB7E7|RDS|https://hdl.handle.net/21.11102/61a7f5b1-2cb0-48c0-833f-a7b88f8db7e7@path=%2FR68_07267_Recon1_Cyl.csv|132,6|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0,5|100||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|R68_07267||125|60,8 h|15|30||5,626|2020-10-11|Deborah Neuß|R68_07267||||||LEAP4000XHR_5068|211021_C179_Deborah8:M-25|||
61A7F5B1-2CB0-48C0-833F-A7B88F8DB7E7|RDS|https://hdl.handle.net/21.11102/61a7f5b1-2cb0-48c0-833f-a7b88f8db7e7@path=%2FR68_07267_Recon1_Cyl750x10x10nm.tiff|132,6|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0,5|100||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|R68_07267||125|60,8 h|15|30||5,626|2020-10-11|Deborah Neuß|R68_07267||||||LEAP4000XHR_5068|211021_C179_Deborah8:M-25|||
61A7F5B1-2CB0-48C0-833F-A7B88F8DB7E7|RDS|https://hdl.handle.net/21.11102/61a7f5b1-2cb0-48c0-833f-a7b88f8db7e7@path=%2FR68_07267_Recon1_FDA_BinWidt50nm.csv|132,6|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0,5|100||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|R68_07267||125|60,8 h|15|30||5,626|2020-10-11|Deborah Neuß|R68_07267||||||LEAP4000XHR_5068|211021_C179_Deborah8:M-25|||
61A7F5B1-2CB0-48C0-833F-A7B88F8DB7E7|RDS|https://hdl.handle.net/21.11102/61a7f5b1-2cb0-48c0-833f-a7b88f8db7e7@path=%2FR68_07267_Recon1_MassSpec.csv|132,6|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0,5|100||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|R68_07267||125|60,8 h|15|30||5,626|2020-10-11|Deborah Neuß|R68_07267||||||LEAP4000XHR_5068|211021_C179_Deborah8:M-25|||
61A7F5B1-2CB0-48C0-833F-A7B88F8DB7E7|RDS|https://hdl.handle.net/21.11102/61a7f5b1-2cb0-48c0-833f-a7b88f8db7e7@path=%2FR68_07267_Recon1_Mg_200K.tiff|132,6|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0,5|100||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|R68_07267||125|60,8 h|15|30||5,626|2020-10-11|Deborah Neuß|R68_07267||||||LEAP4000XHR_5068|211021_C179_Deborah8:M-25|||
61A7F5B1-2CB0-48C0-833F-A7B88F8DB7E7|RDS|https://hdl.handle.net/21.11102/61a7f5b1-2cb0-48c0-833f-a7b88f8db7e7@path=%2FR68_07267_Recon1_Scale.png|132,6|||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0,5|100||5kV, 40pA, 30 sek|2022-02-02|Laser|Deborah Neuß|R68_07267||125|60,8 h|15|30||5,626|2020-10-11|Deborah Neuß|R68_07267||||||LEAP4000XHR_5068|211021_C179_Deborah8:M-25|||
632AD746-6A29-471F-861E-00663EA4B5CF|RDS|https://hdl.handle.net/21.11102/632ad746-6a29-471f-861e-00663ea4b5cf@path=%2FR68_03919-v02.epos|42.1|||0.43 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|60|Grain boundary|0.5|30|Surface lift-out from 10x10 mm sample in the center16x2x0.3 μm Pt protection layer19x5x5 μm Trench Milling (2x)|5 kV / 30 s|2021-07-02|Laser|Marcus Hans|Mg-Ca_19, solid solution, 2017-05-18||250|702|20|11|1.3|14.7|2018-09-18|Marcus Hans|R68_03919-v02||||||LEAP4000XHR_5068|180704_C076_Marcus15:M-9|||
632AD746-6A29-471F-861E-00663EA4B5CF|RDS|https://hdl.handle.net/21.11102/632ad746-6a29-471f-861e-00663ea4b5cf@path=%2FR68_03919-v02_Mg1%25.BMP|42.1|||0.43 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|60|Grain boundary|0.5|30|Surface lift-out from 10x10 mm sample in the center16x2x0.3 μm Pt protection layer19x5x5 μm Trench Milling (2x)|5 kV / 30 s|2021-07-02|Laser|Marcus Hans|Mg-Ca_19, solid solution, 2017-05-18||250|702|20|11|1.3|14.7|2018-09-18|Marcus Hans|R68_03919-v02||||||LEAP4000XHR_5068|180704_C076_Marcus15:M-9|||
