Resource|Type|File|http://purl.org/coscine/terms/sfb1394#TestingEnv|http://purl.org/coscine/terms/sfb1394#aliasID|http://purl.org/coscine/terms/sfb1394#anyDataSetToBeLinkedWithThisExperiment|http://purl.org/coscine/terms/sfb1394#counterElectrode|http://purl.org/coscine/terms/sfb1394#environmentalGas|http://purl.org/coscine/terms/sfb1394#irCompensation|http://purl.org/coscine/terms/sfb1394#measurementDateTime|http://purl.org/coscine/terms/sfb1394#operator|http://purl.org/coscine/terms/sfb1394#parentSampleId|http://purl.org/coscine/terms/sfb1394#potentialMeasurement|http://purl.org/coscine/terms/sfb1394#potentiostat|http://purl.org/coscine/terms/sfb1394#pre-treatment|http://purl.org/coscine/terms/sfb1394#referenceElectrodePotential|http://purl.org/coscine/terms/sfb1394#relativeHumidity|http://purl.org/coscine/terms/sfb1394#sampleArea|http://purl.org/coscine/terms/sfb1394#scanEnd|http://purl.org/coscine/terms/sfb1394#scanStart|http://purl.org/coscine/terms/sfb1394#scanVelocity|http://purl.org/coscine/terms/sfb1394#temperature|http://purl.org/coscine/terms/sfb1394#timeOcp|http://purl.org/dc/terms/created|http://purl.org/dc/terms/creator|http://purl.org/dc/terms/identifier|http://purl.org/dc/terms/isPartOf|http://purl.org/dc/terms/modified|http://purl.org/fdp/fdp-o#isMetadataOf|http://www.purl.org/net/CSMD/4.0#investigation_instrument|http://www.purl.org/net/CSMD/4.0#investigation_sample|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/ns/prov#generatedAtTime|http://www.w3.org/ns/prov#wasRevisionOfNode
E27C8CC0-C460-4163-A54D-508EB2DEF47B|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%233.DTA/@type=metadata&version=1672843633|||||||2022-02-14||S2_b||||||||||||2022-02-14|Jakub Nowak|OCP_S2_b#P06-Pol4_pH11.5|||https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%233.DTA/@type=data&version=1672654169|||http://www.w3.org/ns/prov#Entity|2023-01-04T14:47:14.095462Z|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%233.DTA/@type=metadata&version=1672756247
E27C8CC0-C460-4163-A54D-508EB2DEF47B|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%233.DTA/@type=metadata&version=1672865936|||||||2022-02-14||S2_b||||||||||||2022-02-14|Jakub Nowak|OCP_S2_b#P06-Pol4_pH11.5|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%233.DTA|2023-01-04T20:58:56.973174Z|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%233.DTA/@type=data&version=1672654169|||http://www.w3.org/ns/ldp#RDFSource|2023-01-04T20:58:56.973146Z|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%233.DTA/@type=metadata&version=1672756247
E27C8CC0-C460-4163-A54D-508EB2DEF47B|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%234.DTA/@type=metadata&version=1672843634|||||||2022-02-14||S2_b||||||||||||2022-02-14|Jakub Nowak|OCP_S2_b#P06-Pol4_pH11.5|||https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%234.DTA/@type=data&version=1672654170|||http://www.w3.org/ns/prov#Entity|2023-01-04T14:47:14.643530Z|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%234.DTA/@type=metadata&version=1672756247
E27C8CC0-C460-4163-A54D-508EB2DEF47B|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%234.DTA/@type=metadata&version=1672865937|||||||2022-02-14||S2_b||||||||||||2022-02-14|Jakub Nowak|OCP_S2_b#P06-Pol4_pH11.5|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%234.DTA|2023-01-04T20:58:57.574955Z|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%234.DTA/@type=data&version=1672654170|||http://www.w3.org/ns/ldp#RDFSource|2023-01-04T20:58:57.574935Z|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%234.DTA/@type=metadata&version=1672756247
E27C8CC0-C460-4163-A54D-508EB2DEF47B|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%235.DTA/@type=metadata&version=1672843634|||||||2022-02-14||S2_b||||||||||||2022-02-14|Jakub Nowak|OCP_S2_b#P06-Pol4_pH11.5|||https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%235.DTA/@type=data&version=1672654171|||http://www.w3.org/ns/prov#Entity|2023-01-04T14:47:15.191187Z|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%235.DTA/@type=metadata&version=1672756248
E27C8CC0-C460-4163-A54D-508EB2DEF47B|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%235.DTA/@type=metadata&version=1672865937|||||||2022-02-14||S2_b||||||||||||2022-02-14|Jakub Nowak|OCP_S2_b#P06-Pol4_pH11.5|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%235.DTA|2023-01-04T20:58:58.148498Z|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%235.DTA/@type=data&version=1672654171|||http://www.w3.org/ns/ldp#RDFSource|2023-01-04T20:58:58.148477Z|https://purl.org/coscine/resources/e27c8cc0-c460-4163-a54d-508eb2def47b/OCP_S2_b%23P06-Pol4_pH11.5_15102021_%235.DTA/@type=metadata&version=1672756248
EB265E21-BE19-472B-A092-DE14D9E29B7E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/eb265e21-be19-472b-a092-de14d9e29b7e@path=%2FPDP_S2_b%23P06-Pol4_pH11.5_15102021_%231.DTA|||OCP_S2_b#P06-Pol4_pH11.5||||2022-02-14||S2_b||||||||||||2022-02-14|Jakub Nowak|PDP_S2_b#P06-Pol4_pH11.5||||||||
EB265E21-BE19-472B-A092-DE14D9E29B7E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/eb265e21-be19-472b-a092-de14d9e29b7e@path=%2FPDP_S2_b%23P06-Pol4_pH11.5_15102021_%232.DTA|||OCP_S2_b#P06-Pol4_pH11.5||||2022-02-14||S2_b||||||||||||2022-02-14|Jakub Nowak|PDP_S2_b#P06-Pol4_pH11.5||||||||
EB265E21-BE19-472B-A092-DE14D9E29B7E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/eb265e21-be19-472b-a092-de14d9e29b7e@path=%2FPDP_S2_b%23P06-Pol4_pH11.5_15102021_%233.DTA|||OCP_S2_b#P06-Pol4_pH11.5||||2022-02-14||S2_b||||||||||||2022-02-14|Jakub Nowak|PDP_S2_b#P06-Pol4_pH11.5||||||||
EB265E21-BE19-472B-A092-DE14D9E29B7E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/eb265e21-be19-472b-a092-de14d9e29b7e@path=%2FPDP_S2_b%23P06-Pol4_pH11.5_15102021_%234.DTA|||OCP_S2_b#P06-Pol4_pH11.5||||2022-02-14||S2_b||||||||||||2022-02-14|Jakub Nowak|PDP_S2_b#P06-Pol4_pH11.5||||||||
EB265E21-BE19-472B-A092-DE14D9E29B7E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/eb265e21-be19-472b-a092-de14d9e29b7e@path=%2FPDP_S2_b%23P06-Pol4_pH11.5_15102021_%235.DTA|||OCP_S2_b#P06-Pol4_pH11.5||||2022-02-14||S2_b||||||||||||2022-02-14|Jakub Nowak|PDP_S2_b#P06-Pol4_pH11.5||||||||
EB265E21-BE19-472B-A092-DE14D9E29B7E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%231.DTA/@type=metadata&version=1672884978|||OCP_S2_b#P06-Pol4_pH11.5||||2022-02-14||S2_b||||||||||||2022-02-14|Jakub Nowak|PDP_S2_b#P06-Pol4_pH11.5|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%231.DTA|2023-01-05T02:16:18.850285Z|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%231.DTA/@type=data&version=1672703216|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:16:18.850260Z|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%231.DTA/@type=metadata&version=1672772799
EB265E21-BE19-472B-A092-DE14D9E29B7E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%232.DTA/@type=metadata&version=1672884978|||OCP_S2_b#P06-Pol4_pH11.5||||2022-02-14||S2_b||||||||||||2022-02-14|Jakub Nowak|PDP_S2_b#P06-Pol4_pH11.5|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%232.DTA|2023-01-05T02:16:19.351915Z|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%232.DTA/@type=data&version=1672703218|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:16:19.351892Z|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%232.DTA/@type=metadata&version=1672772799
EB265E21-BE19-472B-A092-DE14D9E29B7E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%233.DTA/@type=metadata&version=1672884979|||OCP_S2_b#P06-Pol4_pH11.5||||2022-02-14||S2_b||||||||||||2022-02-14|Jakub Nowak|PDP_S2_b#P06-Pol4_pH11.5|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%233.DTA|2023-01-05T02:16:19.848973Z|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%233.DTA/@type=data&version=1672703220|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:16:19.848949Z|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%233.DTA/@type=metadata&version=1672772800
EB265E21-BE19-472B-A092-DE14D9E29B7E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%234.DTA/@type=metadata&version=1672884979|||OCP_S2_b#P06-Pol4_pH11.5||||2022-02-14||S2_b||||||||||||2022-02-14|Jakub Nowak|PDP_S2_b#P06-Pol4_pH11.5|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%234.DTA|2023-01-05T02:16:20.347029Z|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%234.DTA/@type=data&version=1672703223|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:16:20.347007Z|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%234.DTA/@type=metadata&version=1672772800
EB265E21-BE19-472B-A092-DE14D9E29B7E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%235.DTA/@type=metadata&version=1672884980|||OCP_S2_b#P06-Pol4_pH11.5||||2022-02-14||S2_b||||||||||||2022-02-14|Jakub Nowak|PDP_S2_b#P06-Pol4_pH11.5|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%235.DTA|2023-01-05T02:16:20.848280Z|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%235.DTA/@type=data&version=1672703225|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:16:20.848257Z|https://purl.org/coscine/resources/eb265e21-be19-472b-a092-de14d9e29b7e/PDP_S2_b%23P06-Pol4_pH11.5_15102021_%235.DTA/@type=metadata&version=1672772801
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg3.68Al3.80Ca_HgHgO1_2242021.DTA|-|||Pt-sheet|-|0|2021-04-22|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg3,68Al3,80Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg3.68Al3.80Ca_HgHgO2_2242021_1.DTA|-|||Pt-sheet|-|0|2021-04-22|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg3,68Al3,80Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg3.80Al3.68Ca_HgHgO1_15042021.DTA|-|||Pt-sheet|-|0|2021-04-15|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg3,68Al3,80Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg3.80Al3.68Ca_HgHgO1_16042021.DTA|-|||Pt-sheet|-|0|2021-04-16|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg3,68Al3,80Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg3.80Al3.68Ca_HgHgO2_15042021_1.DTA|-|||Pt-sheet|-|0|2021-04-15|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg3,68Al3,80Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg3.80Al3.68Ca_HgHgO2_16042021_1.DTA|-|||Pt-sheet|-|0|2021-04-16|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg3,68Al3,80Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg4.70Al2.93Ca_HgHgO1_14042021.DTA|-|||Pt-sheet|-|0|2021-04-14|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg4,70Al2,93Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg4.70Al2.93Ca_HgHgO1_15042021.DTA|-|||Pt-sheet|-|0|2021-04-15|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg4,70Al2,93Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg4.70Al2.93Ca_HgHgO1_2242021.DTA|-|||Pt-sheet|-|0|2021-04-22|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg4,70Al2,93Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg4.70Al2.93Ca_HgHgO2_13042021.DTA|-|||Pt-sheet|-|0|2021-04-13|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg4,70Al2,93Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg4.70Al2.93Ca_HgHgO2_14042021_1.DTA|-|||Pt-sheet|-|0|2021-04-14|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg4,70Al2,93Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg4.70Al2.93Ca_HgHgO2_16042021.DTA|-|||Pt-sheet|-|0|2021-04-16|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg4,70Al2,93Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg5.44Al1.73Ca_HgHgO1_13042021.DTA|-|||Pt-sheet|-|0|2021-04-13|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg5,44Al1,73Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg5.44Al1.73Ca_HgHgO1_14042021.DTA|-|||Pt-sheet|-|0|2021-04-14|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg5,44Al1,73Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg5.44Al1.73Ca_HgHgO1_16042021.DTA|-|||Pt-sheet|-|0|2021-04-16|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg5,44Al1,73Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg5.44Al1.73Ca_HgHgO1_2342021.DTA|-|||Pt-sheet|-|0|2021-04-23|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg5,44Al1,73Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg5.44Al1.73Ca_HgHgO2_14042021_1.DTA|-|||Pt-sheet|-|0|2021-04-14|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg5,44Al1,73Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/ed87a9a1-d97f-4bb6-942d-6b85ca806771@path=%2FOCP_Mg5.44Al1.73Ca_HgHgO2_2242021.DTA|-|||Pt-sheet|-|0|2021-04-22|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP||||REF600-22034|Mg5,44Al1,73Ca|||
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/ed87a9a1-d97f-4bb6-942d-6b85ca806771/OCP_Mg3.68Al3.80Ca_HgHgO1_2242021.DTA/@type=metadata&version=1672879177|-|||Pt-sheet|-|0|2021-04-22|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP|https://purl.org/coscine/resources/ed87a9a1-d97f-4bb6-942d-6b85ca806771/OCP_Mg3.68Al3.80Ca_HgHgO1_2242021.DTA|2023-01-05T00:39:37.939214Z|https://purl.org/coscine/resources/ed87a9a1-d97f-4bb6-942d-6b85ca806771/OCP_Mg3.68Al3.80Ca_HgHgO1_2242021.DTA/@type=data&version=1672677513|REF600-22034|Mg3,68Al3,80Ca|http://www.w3.org/ns/ldp#RDFSource|2023-01-05T00:39:37.939192Z|https://purl.org/coscine/resources/ed87a9a1-d97f-4bb6-942d-6b85ca806771/OCP_Mg3.68Al3.80Ca_HgHgO1_2242021.DTA/@type=metadata&version=1672766876
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/ed87a9a1-d97f-4bb6-942d-6b85ca806771/OCP_Mg3.68Al3.80Ca_HgHgO2_2242021_1.DTA/@type=metadata&version=1672879178|-|||Pt-sheet|-|0|2021-04-22|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP|https://purl.org/coscine/resources/ed87a9a1-d97f-4bb6-942d-6b85ca806771/OCP_Mg3.68Al3.80Ca_HgHgO2_2242021_1.DTA|2023-01-05T00:39:38.993853Z|https://purl.org/coscine/resources/ed87a9a1-d97f-4bb6-942d-6b85ca806771/OCP_Mg3.68Al3.80Ca_HgHgO2_2242021_1.DTA/@type=data&version=1672677517|REF600-22034|Mg3,68Al3,80Ca|http://www.w3.org/ns/ldp#RDFSource|2023-01-05T00:39:38.993823Z|https://purl.org/coscine/resources/ed87a9a1-d97f-4bb6-942d-6b85ca806771/OCP_Mg3.68Al3.80Ca_HgHgO2_2242021_1.DTA/@type=metadata&version=1672766877
ED87A9A1-D97F-4BB6-942D-6B85CA806771|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/ed87a9a1-d97f-4bb6-942d-6b85ca806771/OCP_Mg3.80Al3.68Ca_HgHgO1_15042021.DTA/@type=metadata&version=1672879180|-|||Pt-sheet|-|0|2021-04-15|Markus Felten||free|Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|-|-|-|25 °C|3600|2021-08-18|Markus Felten|OCP|https://purl.org/coscine/resources/ed87a9a1-d97f-4bb6-942d-6b85ca806771/OCP_Mg3.80Al3.68Ca_HgHgO1_15042021.DTA|2023-01-05T00:39:40.569018Z|https://purl.org/coscine/resources/ed87a9a1-d97f-4bb6-942d-6b85ca806771/OCP_Mg3.80Al3.68Ca_HgHgO1_15042021.DTA/@type=data&version=1672677525|REF600-22034|Mg3,68Al3,80Ca|http://www.w3.org/ns/ldp#RDFSource|2023-01-05T00:39:40.568995Z|https://purl.org/coscine/resources/ed87a9a1-d97f-4bb6-942d-6b85ca806771/OCP_Mg3.80Al3.68Ca_HgHgO1_15042021.DTA/@type=metadata&version=1672766879
