Resource|Type|File|http://purl.org/coscine/terms/sfb1394#acquiredIons|http://purl.org/coscine/terms/sfb1394#affiliation|http://purl.org/coscine/terms/sfb1394#annularMillingParameters|http://purl.org/coscine/terms/sfb1394#baseTemperature|http://purl.org/coscine/terms/sfb1394#comments|http://purl.org/coscine/terms/sfb1394#detectionRate|http://purl.org/coscine/terms/sfb1394#laserPulseEnergy|http://purl.org/coscine/terms/sfb1394#lift-outRegion|http://purl.org/coscine/terms/sfb1394#lowVoltageCleaning|http://purl.org/coscine/terms/sfb1394#measurementDateTime|http://purl.org/coscine/terms/sfb1394#mode|http://purl.org/coscine/terms/sfb1394#operator|http://purl.org/coscine/terms/sfb1394#parentSampleId|http://purl.org/coscine/terms/sfb1394#pre-treatment|http://purl.org/coscine/terms/sfb1394#pulseFrequency|http://purl.org/coscine/terms/sfb1394#runTime|http://purl.org/coscine/terms/sfb1394#shankAngle|http://purl.org/coscine/terms/sfb1394#specimenApexRadius|http://purl.org/coscine/terms/sfb1394#startVoltage|http://purl.org/coscine/terms/sfb1394#stopVoltage|http://purl.org/dc/terms/created|http://purl.org/dc/terms/creator|http://purl.org/dc/terms/identifier|http://www.purl.org/net/CSMD/4.0#investigation_instrument|http://www.purl.org/net/CSMD/4.0#investigation_sample
0406B5CC-68AF-4247-A4CD-37C84BA63D0C|rds|https://purl.org/coscine/resources/0406b5cc-68af-4247-a4cd-37c84ba63d0c/R68_06307-v01-clip400nm_cyl-10x10x400nm_2nm.csv/@type=metadata&version=1672831970|25.7||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from 10x10 mm sample in the center10x2x0.35 μm Pt protection layer14x4x4 μm Trench Milling (2x)|5 kV / 20 s|2021-07-02|Laser|Marcus Hans|Thin film sample e117_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)||125|736|9|10|1.2|4.1|2020-11-17|Marcus Hans|R68_06307-v02|LEAP4000XHR_5068|201117_C153_Marcus40:M-2
0406B5CC-68AF-4247-A4CD-37C84BA63D0C|rds|https://purl.org/coscine/resources/0406b5cc-68af-4247-a4cd-37c84ba63d0c/R68_06307-v01.epos/@type=metadata&version=1672831971|25.7||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from 10x10 mm sample in the center10x2x0.35 μm Pt protection layer14x4x4 μm Trench Milling (2x)|5 kV / 20 s|2021-07-02|Laser|Marcus Hans|Thin film sample e117_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)||125|736|9|10|1.2|4.1|2020-11-17|Marcus Hans|R68_06307-v02|LEAP4000XHR_5068|201117_C153_Marcus40:M-2
0406B5CC-68AF-4247-A4CD-37C84BA63D0C|rds|https://purl.org/coscine/resources/0406b5cc-68af-4247-a4cd-37c84ba63d0c/R68_06307-v01_RangeFile.RRNG/@type=metadata&version=1672831971|25.7||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from 10x10 mm sample in the center10x2x0.35 μm Pt protection layer14x4x4 μm Trench Milling (2x)|5 kV / 20 s|2021-07-02|Laser|Marcus Hans|Thin film sample e117_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)||125|736|9|10|1.2|4.1|2020-11-17|Marcus Hans|R68_06307-v02|LEAP4000XHR_5068|201117_C153_Marcus40:M-2
1EC47F72-DF63-4D95-94E7-EB70C6BA09DB|rds|https://hdl.handle.net/21.11102/1ec47f72-df63-4d95-94e7-eb70c6ba09db@path=%2FR68_06737-v01-clip_300nm_Al-200k-iso80%25.BMP|42.5||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0.5|60||5 kV, 40 pA, 5 min|2021-03-24|Laser|Deborah Neuß|Composite Bulk Sample, B2S2 Muhammad Zubair, 5% tensile stress at 170°C||125|1268|4.6|110|1.7|4.4|2021-07-08|Deborah Neuß|R68_06737-v01|LEAP4000XHR_5068|210216_C160_Deborah1:M-28
1EC47F72-DF63-4D95-94E7-EB70C6BA09DB|rds|https://hdl.handle.net/21.11102/1ec47f72-df63-4d95-94e7-eb70c6ba09db@path=%2FR68_06737-v01-clip_300nm_Al-200k.BMP|42.5||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0.5|60||5 kV, 40 pA, 5 min|2021-03-24|Laser|Deborah Neuß|Composite Bulk Sample, B2S2 Muhammad Zubair, 5% tensile stress at 170°C||125|1268|4.6|110|1.7|4.4|2021-07-08|Deborah Neuß|R68_06737-v01|LEAP4000XHR_5068|210216_C160_Deborah1:M-28
1EC47F72-DF63-4D95-94E7-EB70C6BA09DB|rds|https://hdl.handle.net/21.11102/1ec47f72-df63-4d95-94e7-eb70c6ba09db@path=%2FR68_06737-v01-clip_300nm_AlH-100%25.BMP|42.5||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0.5|60||5 kV, 40 pA, 5 min|2021-03-24|Laser|Deborah Neuß|Composite Bulk Sample, B2S2 Muhammad Zubair, 5% tensile stress at 170°C||125|1268|4.6|110|1.7|4.4|2021-07-08|Deborah Neuß|R68_06737-v01|LEAP4000XHR_5068|210216_C160_Deborah1:M-28
1EC47F72-DF63-4D95-94E7-EB70C6BA09DB|rds|https://hdl.handle.net/21.11102/1ec47f72-df63-4d95-94e7-eb70c6ba09db@path=%2FR68_06737-v01-clip_300nm_CaH-100%25.BMP|42.5||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0.5|60||5 kV, 40 pA, 5 min|2021-03-24|Laser|Deborah Neuß|Composite Bulk Sample, B2S2 Muhammad Zubair, 5% tensile stress at 170°C||125|1268|4.6|110|1.7|4.4|2021-07-08|Deborah Neuß|R68_06737-v01|LEAP4000XHR_5068|210216_C160_Deborah1:M-28
1EC47F72-DF63-4D95-94E7-EB70C6BA09DB|rds|https://hdl.handle.net/21.11102/1ec47f72-df63-4d95-94e7-eb70c6ba09db@path=%2FR68_06737-v01-clip_300nm_Cu-100%25.BMP|42.5||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0.5|60||5 kV, 40 pA, 5 min|2021-03-24|Laser|Deborah Neuß|Composite Bulk Sample, B2S2 Muhammad Zubair, 5% tensile stress at 170°C||125|1268|4.6|110|1.7|4.4|2021-07-08|Deborah Neuß|R68_06737-v01|LEAP4000XHR_5068|210216_C160_Deborah1:M-28
1EC47F72-DF63-4D95-94E7-EB70C6BA09DB|rds|https://hdl.handle.net/21.11102/1ec47f72-df63-4d95-94e7-eb70c6ba09db@path=%2FR68_06737-v01-clip_300nm_Ga-100%25.BMP|42.5||4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA|30||0.5|60||5 kV, 40 pA, 5 min|2021-03-24|Laser|Deborah Neuß|Composite Bulk Sample, B2S2 Muhammad Zubair, 5% tensile stress at 170°C||125|1268|4.6|110|1.7|4.4|2021-07-08|Deborah Neuß|R68_06737-v01|LEAP4000XHR_5068|210216_C160_Deborah1:M-28
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://hdl.handle.net/21.11102/1faa54d3-122b-41fd-ace3-2b698fc1326f@path=%2FR68_06901_S1_a_2_Wassili_Ca_19kIons.BMP|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://hdl.handle.net/21.11102/1faa54d3-122b-41fd-ace3-2b698fc1326f@path=%2FR68_06901_S1_a_2_Wassili_Scale.BMP|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://hdl.handle.net/21.11102/1faa54d3-122b-41fd-ace3-2b698fc1326f@path=%2FR68_06901_S1a_2_Wassili-v01-clip_Cyl1.csv|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://hdl.handle.net/21.11102/1faa54d3-122b-41fd-ace3-2b698fc1326f@path=%2FR68_06901_S1a_2_Wassili-v01-clip_MassSpec.csv|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://hdl.handle.net/21.11102/1faa54d3-122b-41fd-ace3-2b698fc1326f@path=%2FR68_06901_S1a_2_Wassili-v01-clip_Mg_Prox_iso99%25.csv|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1_a_2_Wassili_Al_98kIons.BMP/@type=metadata&version=1672831447|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1_a_2_Wassili_Al_98kIons_iso3%25.BMP/@type=metadata&version=1672831451|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1_a_2_Wassili_Ca_19kIons.BMP/@type=metadata&version=1672831442|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1_a_2_Wassili_Ca_19kIons_iso3%25.BMP/@type=metadata&version=1672831448|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1_a_2_Wassili_Cyl1.BMP/@type=metadata&version=1672831443|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1_a_2_Wassili_Cyl2.BMP/@type=metadata&version=1672831447|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1_a_2_Wassili_Cyl3.BMP/@type=metadata&version=1672831451|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1_a_2_Wassili_Cyl4.BMP/@type=metadata&version=1672831446|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1_a_2_Wassili_Ga_200kIons.BMP/@type=metadata&version=1672831442|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1_a_2_Wassili_H_iso2%25.BMP/@type=metadata&version=1672831452|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1_a_2_Wassili_Mg2O_48kIons.BMP/@type=metadata&version=1672831453|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1_a_2_Wassili_Mg2O_48kIons_O_iso3%25.BMP/@type=metadata&version=1672831443|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1_a_2_Wassili_Mg_200kIons.BMP/@type=metadata&version=1672831452|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1_a_2_Wassili_Mg_200kIons_iso99%25.BMP/@type=metadata&version=1672831444|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1_a_2_Wassili_Scale.BMP/@type=metadata&version=1672831441|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1a_2_Wassili-v01-clip-bulk.csv/@type=metadata&version=1672831446|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1a_2_Wassili-v01-clip_Al_Prox_iso3%25.csv/@type=metadata&version=1672831450|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1a_2_Wassili-v01-clip_Ca_Prox_iso3%25.csv/@type=metadata&version=1672831449|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1a_2_Wassili-v01-clip_Cyl1.csv/@type=metadata&version=1672831441|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1a_2_Wassili-v01-clip_Cyl2.csv/@type=metadata&version=1672831444|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1a_2_Wassili-v01-clip_Cyl3.csv/@type=metadata&version=1672831449|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1a_2_Wassili-v01-clip_Cyl4.csv/@type=metadata&version=1672831445|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1a_2_Wassili-v01-clip_H_Prox_iso2%25.csv/@type=metadata&version=1672831445|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1a_2_Wassili-v01-clip_MassSpec.csv/@type=metadata&version=1672831440|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1a_2_Wassili-v01-clip_Mg_Prox_iso99%25.csv/@type=metadata&version=1672831440|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
1FAA54D3-122B-41FD-ACE3-2B698FC1326F|rds|https://purl.org/coscine/resources/1faa54d3-122b-41fd-ace3-2b698fc1326f/R68_06901_S1a_2_Wassili-v01-clip_O_Prox_iso3%25.csv/@type=metadata&version=1672831450|15|||30||0,5|100|||2021-05-25|Laser|Deborah Neuß|S1a_2 Wassilios Delis, MgAlCa Solid Solution||125||6|65|0,6|3,0|2021-07-08|Deborah Neuß|R68_06901-v01|LEAP4000XHR_5068|210423_C168_Deborah3:M-26
24CE68AD-38BA-46DC-ACDB-9D1B93063490|rds|https://hdl.handle.net/21.11102/24ce68ad-38ba-46dc-acdb-9d1b93063490@path=%2FR68_06233-v01_Ca100%25_2pt.BMP|27.9||0.43 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30|Reconstruction fitted with STEM image|0.5|100|Plan-view lift-out from 10x10 mm sample in the center (fracture cross-section)10x1.5x0.5 μm Pt protection layer14x4x4 μm Trench Milling (2x)|5 kV / 30 s|2021-07-02|Laser|Marcus Hans|Mg-Ca_25, solid solution, 2017-05-18||125|795|3|60|2.1|2.7|2020-10-27|Marcus Hans|R68_06233-v01|LEAP4000XHR_5068|200728_C145_Marcus38:M-34
24CE68AD-38BA-46DC-ACDB-9D1B93063490|rds|https://hdl.handle.net/21.11102/24ce68ad-38ba-46dc-acdb-9d1b93063490@path=%2FR68_06233-v01_O100%25_2pt.BMP|27.9||0.43 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30|Reconstruction fitted with STEM image|0.5|100|Plan-view lift-out from 10x10 mm sample in the center (fracture cross-section)10x1.5x0.5 μm Pt protection layer14x4x4 μm Trench Milling (2x)|5 kV / 30 s|2021-07-02|Laser|Marcus Hans|Mg-Ca_25, solid solution, 2017-05-18||125|795|3|60|2.1|2.7|2020-10-27|Marcus Hans|R68_06233-v01|LEAP4000XHR_5068|200728_C145_Marcus38:M-34
24CE68AD-38BA-46DC-ACDB-9D1B93063490|rds|https://hdl.handle.net/21.11102/24ce68ad-38ba-46dc-acdb-9d1b93063490@path=%2FR68_06233-v01_Prox-Ca_6%25_6nm_0-5nm.csv|27.9||0.43 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30|Reconstruction fitted with STEM image|0.5|100|Plan-view lift-out from 10x10 mm sample in the center (fracture cross-section)10x1.5x0.5 μm Pt protection layer14x4x4 μm Trench Milling (2x)|5 kV / 30 s|2021-07-02|Laser|Marcus Hans|Mg-Ca_25, solid solution, 2017-05-18||125|795|3|60|2.1|2.7|2020-10-27|Marcus Hans|R68_06233-v01|LEAP4000XHR_5068|200728_C145_Marcus38:M-34
24CE68AD-38BA-46DC-ACDB-9D1B93063490|rds|https://hdl.handle.net/21.11102/24ce68ad-38ba-46dc-acdb-9d1b93063490@path=%2FR68_06233-v05.epos|27.9||0.43 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30|Reconstruction fitted with STEM image|0.5|100|Plan-view lift-out from 10x10 mm sample in the center (fracture cross-section)10x1.5x0.5 μm Pt protection layer14x4x4 μm Trench Milling (2x)|5 kV / 30 s|2021-07-02|Laser|Marcus Hans|Mg-Ca_25, solid solution, 2017-05-18||125|795|3|60|2.1|2.7|2020-10-27|Marcus Hans|R68_06233-v01|LEAP4000XHR_5068|200728_C145_Marcus38:M-34
24CE68AD-38BA-46DC-ACDB-9D1B93063490|rds|https://hdl.handle.net/21.11102/24ce68ad-38ba-46dc-acdb-9d1b93063490@path=%2FR68_06233-v05_FullZAxis_2nm.csv|27.9||0.43 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30|Reconstruction fitted with STEM image|0.5|100|Plan-view lift-out from 10x10 mm sample in the center (fracture cross-section)10x1.5x0.5 μm Pt protection layer14x4x4 μm Trench Milling (2x)|5 kV / 30 s|2021-07-02|Laser|Marcus Hans|Mg-Ca_25, solid solution, 2017-05-18||125|795|3|60|2.1|2.7|2020-10-27|Marcus Hans|R68_06233-v01|LEAP4000XHR_5068|200728_C145_Marcus38:M-34
24CE68AD-38BA-46DC-ACDB-9D1B93063490|rds|https://hdl.handle.net/21.11102/24ce68ad-38ba-46dc-acdb-9d1b93063490@path=%2FR68_06233-v05_MassSpec.csv|27.9||0.43 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30|Reconstruction fitted with STEM image|0.5|100|Plan-view lift-out from 10x10 mm sample in the center (fracture cross-section)10x1.5x0.5 μm Pt protection layer14x4x4 μm Trench Milling (2x)|5 kV / 30 s|2021-07-02|Laser|Marcus Hans|Mg-Ca_25, solid solution, 2017-05-18||125|795|3|60|2.1|2.7|2020-10-27|Marcus Hans|R68_06233-v01|LEAP4000XHR_5068|200728_C145_Marcus38:M-34
