,Resource,Type,File,http://purl.org/coscine/terms/sfb1394#acquiredIons,http://purl.org/coscine/terms/sfb1394#annularMillingParameters,http://purl.org/coscine/terms/sfb1394#baseTemperature,http://purl.org/coscine/terms/sfb1394#detectionRate,http://purl.org/coscine/terms/sfb1394#laserPulseEnergy,http://purl.org/coscine/terms/sfb1394#lowVoltageCleaning,http://purl.org/coscine/terms/sfb1394#measurementDateTime,http://purl.org/coscine/terms/sfb1394#mode,http://purl.org/coscine/terms/sfb1394#operator,http://purl.org/coscine/terms/sfb1394#parentSampleId,http://purl.org/coscine/terms/sfb1394#pulseFrequency,http://purl.org/coscine/terms/sfb1394#runTime,http://purl.org/coscine/terms/sfb1394#shankAngle,http://purl.org/coscine/terms/sfb1394#specimenApexRadius,http://purl.org/coscine/terms/sfb1394#startVoltage,http://purl.org/coscine/terms/sfb1394#stopVoltage,http://purl.org/dc/terms/created,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/identifier,http://www.purl.org/net/CSMD/4.0#investigation_instrument,http://www.purl.org/net/CSMD/4.0#investigation_sample
279,6FC1403F-5957-4C45-8048-87D19C7C5832,rds,https://purl.org/coscine/resources/6fc1403f-5957-4c45-8048-87d19c7c5832/R68_06388-v01-clip350-450nm_20x20nm_Mg2O.BMP/@type=metadata&version=1672880524,18.6,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e118_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,536,7,16,1.2,3.1,2020-12-03,Marcus Hans,R68_06388-v01,LEAP4000XHR_5068,200817_C147_Marcus39:M-12
280,6FC1403F-5957-4C45-8048-87D19C7C5832,rds,https://purl.org/coscine/resources/6fc1403f-5957-4c45-8048-87d19c7c5832/R68_06388-v01-clip350-450nm_20x20nm_O.BMP/@type=metadata&version=1672880531,18.6,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e118_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,536,7,16,1.2,3.1,2020-12-03,Marcus Hans,R68_06388-v01,LEAP4000XHR_5068,200817_C147_Marcus39:M-12
281,6FC1403F-5957-4C45-8048-87D19C7C5832,rds,https://purl.org/coscine/resources/6fc1403f-5957-4c45-8048-87d19c7c5832/R68_06388-v01-clip350-450nm_20x20nm_cyl-10x10x100nm_1nm.csv/@type=metadata&version=1672880530,18.6,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e118_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,536,7,16,1.2,3.1,2020-12-03,Marcus Hans,R68_06388-v01,LEAP4000XHR_5068,200817_C147_Marcus39:M-12
282,6FC1403F-5957-4C45-8048-87D19C7C5832,rds,https://purl.org/coscine/resources/6fc1403f-5957-4c45-8048-87d19c7c5832/R68_06388-v01-clip450nm-20nmSlice_AlH100%25.BMP/@type=metadata&version=1672880527,18.6,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e118_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,536,7,16,1.2,3.1,2020-12-03,Marcus Hans,R68_06388-v01,LEAP4000XHR_5068,200817_C147_Marcus39:M-12
283,6FC1403F-5957-4C45-8048-87D19C7C5832,rds,https://purl.org/coscine/resources/6fc1403f-5957-4c45-8048-87d19c7c5832/R68_06388-v01-clip450nm-20nmSlice_Ca100%25-2%25iso.BMP/@type=metadata&version=1672880534,18.6,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e118_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,536,7,16,1.2,3.1,2020-12-03,Marcus Hans,R68_06388-v01,LEAP4000XHR_5068,200817_C147_Marcus39:M-12
284,6FC1403F-5957-4C45-8048-87D19C7C5832,rds,https://purl.org/coscine/resources/6fc1403f-5957-4c45-8048-87d19c7c5832/R68_06388-v01-clip450nm-20nmSlice_Ca100%25.BMP/@type=metadata&version=1672880534,18.6,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e118_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,536,7,16,1.2,3.1,2020-12-03,Marcus Hans,R68_06388-v01,LEAP4000XHR_5068,200817_C147_Marcus39:M-12
285,6FC1403F-5957-4C45-8048-87D19C7C5832,rds,https://purl.org/coscine/resources/6fc1403f-5957-4c45-8048-87d19c7c5832/R68_06388-v01-clip450nm-20nmSlice_Ga100%25.BMP/@type=metadata&version=1672880535,18.6,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e118_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,536,7,16,1.2,3.1,2020-12-03,Marcus Hans,R68_06388-v01,LEAP4000XHR_5068,200817_C147_Marcus39:M-12
286,6FC1403F-5957-4C45-8048-87D19C7C5832,rds,https://purl.org/coscine/resources/6fc1403f-5957-4c45-8048-87d19c7c5832/R68_06388-v01-clip450nm-20nmSlice_Mg2O100%25.BMP/@type=metadata&version=1672880540,18.6,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e118_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,536,7,16,1.2,3.1,2020-12-03,Marcus Hans,R68_06388-v01,LEAP4000XHR_5068,200817_C147_Marcus39:M-12
287,6FC1403F-5957-4C45-8048-87D19C7C5832,rds,https://purl.org/coscine/resources/6fc1403f-5957-4c45-8048-87d19c7c5832/R68_06388-v01-clip450nm-20nmSlice_scale450nm.BMP/@type=metadata&version=1672880540,18.6,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e118_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,536,7,16,1.2,3.1,2020-12-03,Marcus Hans,R68_06388-v01,LEAP4000XHR_5068,200817_C147_Marcus39:M-12
288,6FC1403F-5957-4C45-8048-87D19C7C5832,rds,https://purl.org/coscine/resources/6fc1403f-5957-4c45-8048-87d19c7c5832/R68_06388-v01-clip450nm_MassSpec.csv/@type=metadata&version=1672880532,18.6,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e118_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,536,7,16,1.2,3.1,2020-12-03,Marcus Hans,R68_06388-v01,LEAP4000XHR_5068,200817_C147_Marcus39:M-12
289,6FC1403F-5957-4C45-8048-87D19C7C5832,rds,https://purl.org/coscine/resources/6fc1403f-5957-4c45-8048-87d19c7c5832/R68_06388-v01-clip450nm_ProxCa2%25_11nm_0-5nm.csv/@type=metadata&version=1672880527,18.6,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e118_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,536,7,16,1.2,3.1,2020-12-03,Marcus Hans,R68_06388-v01,LEAP4000XHR_5068,200817_C147_Marcus39:M-12
290,6FC1403F-5957-4C45-8048-87D19C7C5832,rds,https://purl.org/coscine/resources/6fc1403f-5957-4c45-8048-87d19c7c5832/R68_06388-v01-clip450nm_cyl-10x10x450nm_2nm.csv/@type=metadata&version=1672880533,18.6,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e118_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,536,7,16,1.2,3.1,2020-12-03,Marcus Hans,R68_06388-v01,LEAP4000XHR_5068,200817_C147_Marcus39:M-12
291,6FC1403F-5957-4C45-8048-87D19C7C5832,rds,https://purl.org/coscine/resources/6fc1403f-5957-4c45-8048-87d19c7c5832/R68_06388-v01.epos/@type=metadata&version=1672880541,18.6,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e118_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,536,7,16,1.2,3.1,2020-12-03,Marcus Hans,R68_06388-v01,LEAP4000XHR_5068,200817_C147_Marcus39:M-12
292,6FC1403F-5957-4C45-8048-87D19C7C5832,rds,https://purl.org/coscine/resources/6fc1403f-5957-4c45-8048-87d19c7c5832/R68_06388-v01_RangeFile.RRNG/@type=metadata&version=1672880523,18.6,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e118_P16 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,536,7,16,1.2,3.1,2020-12-03,Marcus Hans,R68_06388-v01,LEAP4000XHR_5068,200817_C147_Marcus39:M-12
293,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip-FDA_BinWidth50.csv,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
294,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip-bulk.csv,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
295,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_500nm_Al-100k.BMP,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
296,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_500nm_Al-100kiso9%25.BMP,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
297,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_500nm_Al-200k.BMP,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
298,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_500nm_Al-200kiso9%25.BMP,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
299,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_500nm_Ca-7k-iso1%25.BMP,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
300,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_500nm_Ca-7k.BMP,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
301,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_500nm_CaH-1k-iso1%25.BMP,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
302,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_500nm_CaHMgk.BMP,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
303,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_500nm_Cyl.BMP,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
304,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_500nm_Mg-200k-iso96%25.BMP,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
305,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_500nm_Mg-200k.BMP,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
306,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_500nm_Mg2O-26k-iso5%25.BMP,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
307,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_500nm_Mg2O-26k-iso5%25Mg.BMP,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
308,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_500nm_Mg2O-26k.BMP,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
309,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_500nm_NbMg-100k.BMP,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
310,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_500nm_Scale.BMP,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
311,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_Cyl10-10-500nm_BinWidth1nm.csv,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
312,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_Cyl20-20-300nm_BinWidth1nm.csv,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
313,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_MassSpec.csv,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
314,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_ProxAl9%25_16nm_0-5nm.csv,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
315,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_ProxCa1%25_16nm_0-5nm.csv,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
316,80BB02EB-B73B-4C68-B2C5-4C9776F7C962,rds,https://hdl.handle.net/21.11102/80bb02eb-b73b-4c68-b2c5-4c9776f7c962@path=%2FR68_06788-v02-clip_ProxCaH1%25_16nm_0-5nm.csv,50,4.0/1.5 um	0.79 nA3.0/0.75 um	0.43 nA2.5/0.5 um	0.23 nA2.0/0.3 um	80 pA2.0/0.1 um	40 pA,30.0,0.5,100.0,"5kV, 40pA, 30 sek",2021-07-08,Laser,Deborah Neuß,"Bulk Sample, Solid Solution, S2b, Jakub Nowak, Native Oxide",125.0,1397,6,20,1.6,3.5,2021-07-08,Deborah Neuß,R68_06787,LEAP4000XHR_5068,210308_C162_Deborah2:M26
